id,key,value,type
322701378,operator,Topaz,regular
322706231,highway,turning_circle,regular
322706251,highway,turning_circle,regular
322709121,highway,turning_circle,regular
322712839,highway,turning_circle,regular
322715452,highway,turning_circle,regular
322716638,highway,turning_circle,regular
323252242,ele,241,regular
323252242,name,Bray Head,regular
323252242,ga,Ceann Bhré,name
323252242,natural,peak,regular
323252587,barrier,gate,regular
323409497,highway,turning_circle,regular
323867085,amenity,taxi,regular
324644143,highway,turning_circle,regular
325141869,amenity,toilets,regular
325702494,barrier,bollard,regular
325721660,name,Mullingar House,regular
325721660,amenity,pub,regular
325735447,name,Palmerstown Service Station,regular
325735447,amenity,fuel,regular
325735447,operator,Applegreen,regular
325735447,city,Palmerstown,addr
325735447,street,Palmerston Bypass,addr
325762136,name,Roma,regular
325762136,amenity,fast_food,regular
325762136,cuisine,fish_and_chips,regular
327114720,created_by,Merkaartor 0.12,regular
327132434,barrier,gate,regular
327139947,created_by,Merkaartor 0.12,regular
327139959,created_by,Merkaartor 0.12,regular
327140020,created_by,Merkaartor 0.12,regular
327143293,access,yes,regular
327143293,barrier,gate,regular
327154784,barrier,gate,regular
327365737,highway,turning_circle,regular
327367470,created_by,Merkaartor 0.12,regular
327367494,created_by,Merkaartor 0.12,regular
327367521,created_by,Merkaartor 0.12,regular
327368427,traffic_calming,bump,regular
327369710,highway,turning_circle,regular
327390028,barrier,gate,regular
327699903,power,tower,regular
328340359,barrier,gate,regular
328981620,barrier,gate,regular
330259400,amenity,atm,regular
330259400,drive_through,no,regular
330265193,city,Dublin,addr
330265193,housenumber,1A,addr
330265193,postal_district,D06,addr
330265193,street,Leinster Road,addr
330265232,city,Dublin 6,addr
330265232,street,Leinster Road,addr
330265232,country,IE,addr
330265232,housenumber,30,addr
330940551,highway,turning_circle,regular
332060589,barrier,gate,regular
332211029,name,Forty-foot Men's Bathing Place,regular
332211029,noexit,yes,regular
332211029,leisure,bathing_place,regular
332211029,alt_name,40 Foot Bathing Place,regular
332373604,ele,223.2,regular
332373604,name,Ben of Howth,regular
332373604,note,Irish summit data imported from mountainviews.ie,regular
332373604,is_in,East Coast,regular
332373604,source,Mountain Views,regular
332373604,en,Ben of Howth,name
332373604,ga,Binn Éadair,name
332373604,natural,peak,regular
332373604,tm75,171,ele
332373604,lat,53.373165586,iemv
332373604,lon,-6.068555468,iemv
332373604,local,171,ele
332373604,wgs84,223.2,ele
332373604,ele_local,171,regular
332373604,name,www.mountainviews.ie/mv/index.php?mtnindex=1046,source
332373604,mtnarea,East Coast,iemv
332373604,gpsname6,BnofHw,iemv
332373604,mtnindex,1046,iemv
332373604,gpsname10,BnofHwth,iemv
332373604,importtime,2009-01-16 10:19:20,iemv
332373604,sourcetime,2009-01-16 10:14:05,iemv
335446803,name,Irish Volunteers memorial,regular
335446803,historic,monument,regular
335446803,artwork_type,statue,regular
335579068,name,Centra,regular
335579068,shop,supermarket,regular
335597675,amenity,recycling,regular
335597675,created_by,Merkaartor 0.12,regular
335717619,created_by,Merkaartor 0.12,regular
335739152,created_by,Merkaartor 0.12,regular
335750446,highway,traffic_signals,regular
335754337,highway,turning_circle,regular
335754342,highway,turning_circle,regular
335754342,created_by,Merkaartor 0.12,regular
335810268,name,Tinkers Hill,regular
335810268,place,locality,regular
335816924,created_by,Merkaartor 0.12,regular
335978873,highway,turning_circle,regular
336142778,highway,mini_roundabout,regular
336142778,direction,clockwise,regular
336143825,amenity,shelter,regular
336143825,shelter_type,weather_shelter,regular
336144081,amenity,shelter,regular
336144081,shelter_type,weather_shelter,regular
336180481,highway,crossing,regular
336180481,crossing,traffic_signals,regular
336181934,leisure,playground,regular
336221329,highway,turning_circle,regular
337392265,barrier,gate,regular
337886651,created_by,Merkaartor 0.12,regular
337886665,created_by,Merkaartor 0.12,regular
337892939,created_by,Merkaartor 0.12,regular
337893004,created_by,Merkaartor 0.12,regular
337893038,created_by,Merkaartor 0.12,regular
337893414,created_by,Merkaartor 0.12,regular
337893426,barrier,gate,regular
337893426,created_by,Merkaartor 0.12,regular
338746242,created_by,Merkaartor 0.12,regular
338746248,created_by,Merkaartor 0.12,regular
338746261,created_by,Merkaartor 0.12,regular
338747427,created_by,Merkaartor 0.12,regular
338747436,created_by,Merkaartor 0.12,regular
338747815,created_by,Merkaartor 0.12,regular
338748754,created_by,Merkaartor 0.12,regular
338748759,created_by,Merkaartor 0.12,regular
338748764,created_by,Merkaartor 0.12,regular
338748769,created_by,Merkaartor 0.12,regular
338748774,created_by,Merkaartor 0.12,regular
338748785,created_by,Merkaartor 0.12,regular
338748790,created_by,Merkaartor 0.12,regular
338748795,created_by,Merkaartor 0.12,regular
338748803,created_by,Merkaartor 0.12,regular
338748813,created_by,Merkaartor 0.12,regular
338749334,created_by,Merkaartor 0.12,regular
338749339,created_by,Merkaartor 0.12,regular
338749344,created_by,Merkaartor 0.12,regular
338749349,created_by,Merkaartor 0.12,regular
338749355,created_by,Merkaartor 0.12,regular
338749363,created_by,Merkaartor 0.12,regular
338749368,created_by,Merkaartor 0.12,regular
338749373,created_by,Merkaartor 0.12,regular
338749378,created_by,Merkaartor 0.12,regular
338749383,created_by,Merkaartor 0.12,regular
338749389,created_by,Merkaartor 0.12,regular
338749396,created_by,Merkaartor 0.12,regular
338749404,created_by,Merkaartor 0.12,regular
338749412,created_by,Merkaartor 0.12,regular
338749431,created_by,Merkaartor 0.12,regular
338750623,created_by,Merkaartor 0.12,regular
338750643,barrier,gate,regular
338750643,created_by,Merkaartor 0.12,regular
338750689,created_by,Merkaartor 0.12,regular
338750696,created_by,Merkaartor 0.12,regular
338750707,created_by,Merkaartor 0.12,regular
338750715,created_by,Merkaartor 0.12,regular
338750724,created_by,Merkaartor 0.12,regular
338750733,created_by,Merkaartor 0.12,regular
338750751,created_by,Merkaartor 0.12,regular
338750764,created_by,Merkaartor 0.12,regular
338750780,created_by,Merkaartor 0.12,regular
338750789,created_by,Merkaartor 0.12,regular
338751261,created_by,Merkaartor 0.12,regular
338751266,created_by,Merkaartor 0.12,regular
338751272,created_by,Merkaartor 0.12,regular
338759207,created_by,Merkaartor 0.12,regular
338759214,created_by,Merkaartor 0.12,regular
338759221,created_by,Merkaartor 0.12,regular
338759221,traffic_calming,bump,regular
338759249,created_by,Merkaartor 0.12,regular
338759256,created_by,Merkaartor 0.12,regular
338759262,created_by,Merkaartor 0.12,regular
338759276,created_by,Merkaartor 0.12,regular
338759293,created_by,Merkaartor 0.12,regular
338762839,created_by,Merkaartor 0.12,regular
338762844,created_by,Merkaartor 0.12,regular
338762850,created_by,Merkaartor 0.12,regular
338762857,created_by,Merkaartor 0.12,regular
338762877,created_by,Merkaartor 0.12,regular
338762883,created_by,Merkaartor 0.12,regular
338762889,created_by,Merkaartor 0.12,regular
338763714,created_by,Merkaartor 0.12,regular
338763722,created_by,Merkaartor 0.12,regular
338763730,created_by,Merkaartor 0.12,regular
338763803,created_by,Merkaartor 0.12,regular
338763808,created_by,Merkaartor 0.12,regular
338764046,created_by,Merkaartor 0.12,regular
338764567,created_by,Merkaartor 0.12,regular
338764577,barrier,gate,regular
338764577,created_by,Merkaartor 0.12,regular
338764582,created_by,Merkaartor 0.12,regular
338766802,barrier,gate,regular
338766802,created_by,Merkaartor 0.12,regular
338766820,created_by,Merkaartor 0.12,regular
338766820,traffic_calming,bump,regular
338768438,created_by,Merkaartor 0.12,regular
338768438,traffic_calming,bump,regular
338768445,created_by,Merkaartor 0.12,regular
338768455,created_by,Merkaartor 0.12,regular
338768491,created_by,Merkaartor 0.12,regular
338771379,created_by,Merkaartor 0.12,regular
338771379,traffic_calming,bump,regular
338771399,created_by,Merkaartor 0.12,regular
338771502,created_by,Merkaartor 0.12,regular
338771531,created_by,Merkaartor 0.12,regular
338771551,created_by,Merkaartor 0.12,regular
338773865,created_by,Merkaartor 0.12,regular
338773874,created_by,Merkaartor 0.12,regular
338773884,created_by,Merkaartor 0.12,regular
338773895,created_by,Merkaartor 0.12,regular
338773905,created_by,Merkaartor 0.12,regular
338773940,created_by,Merkaartor 0.12,regular
338773952,created_by,Merkaartor 0.12,regular
338773983,created_by,Merkaartor 0.12,regular
338774000,created_by,Merkaartor 0.12,regular
338775582,created_by,Merkaartor 0.12,regular
338775590,created_by,Merkaartor 0.12,regular
338775595,created_by,Merkaartor 0.12,regular
338776027,created_by,Merkaartor 0.12,regular
338776032,created_by,Merkaartor 0.12,regular
338777730,created_by,Merkaartor 0.12,regular
338777745,created_by,Merkaartor 0.12,regular
338777753,created_by,Merkaartor 0.12,regular
338777777,created_by,Merkaartor 0.12,regular
338777792,created_by,Merkaartor 0.12,regular
338777811,created_by,Merkaartor 0.12,regular
338787812,created_by,Merkaartor 0.12,regular
338787820,created_by,Merkaartor 0.12,regular
338787887,created_by,Merkaartor 0.12,regular
338787897,created_by,Merkaartor 0.12,regular
338787910,created_by,Merkaartor 0.12,regular
338787933,created_by,Merkaartor 0.12,regular
338792075,created_by,Merkaartor 0.12,regular
338792106,created_by,Merkaartor 0.12,regular
338792126,created_by,Merkaartor 0.12,regular
338792180,created_by,Merkaartor 0.12,regular
338794652,created_by,Merkaartor 0.12,regular
338794657,name,green waste,regular
338794657,amenity,waste_disposal,regular
338794657,ga,Dramhail ghlas,name
338794657,created_by,Merkaartor 0.12,regular
338795237,created_by,Merkaartor 0.12,regular
338795247,created_by,Merkaartor 0.12,regular
338795264,created_by,Merkaartor 0.12,regular
338795800,created_by,Merkaartor 0.12,regular
338796838,created_by,Merkaartor 0.12,regular
338799199,created_by,Merkaartor 0.12,regular
338799204,created_by,Merkaartor 0.12,regular
338799211,created_by,Merkaartor 0.12,regular
338799217,created_by,Merkaartor 0.12,regular
338799222,created_by,Merkaartor 0.12,regular
338799228,created_by,Merkaartor 0.12,regular
338799233,created_by,Merkaartor 0.12,regular
338799239,created_by,Merkaartor 0.12,regular
338804368,created_by,Merkaartor 0.12,regular
338804392,created_by,Merkaartor 0.12,regular
338903438,created_by,Merkaartor 0.12,regular
338904622,created_by,Merkaartor 0.12,regular
338904740,created_by,Merkaartor 0.12,regular
338904745,created_by,Merkaartor 0.12,regular
338904912,created_by,Merkaartor 0.12,regular
338904965,created_by,Merkaartor 0.12,regular
338905729,created_by,Merkaartor 0.12,regular
338905734,created_by,Merkaartor 0.12,regular
338905739,created_by,Merkaartor 0.12,regular
338905744,created_by,Merkaartor 0.12,regular
338905751,created_by,Merkaartor 0.12,regular
338905757,barrier,entrance,regular
338906220,created_by,Merkaartor 0.12,regular
339093503,layer,1,regular
339093503,traffic_calming,bump,regular
339181949,highway,turning_circle,regular
339182117,traffic_calming,table,regular
339182135,traffic_calming,hump,regular
339182180,traffic_calming,hump,regular
339210281,name,AIB,regular
339210281,amenity,atm,regular
339241277,highway,turning_circle,regular
339323744,highway,turning_circle,regular
339328204,traffic_calming,bump,regular
339328238,highway,turning_circle,regular
339328262,highway,turning_circle,regular
339617048,highway,turning_circle,regular
339624050,highway,turning_circle,regular
339626497,traffic_calming,bump,regular
339626505,traffic_calming,bump,regular
340391138,created_by,Merkaartor 0.12,regular
340391146,created_by,Merkaartor 0.12,regular
340862532,highway,traffic_signals,regular
344669786,traffic_calming,hump,regular
344670874,source,survey,regular
344670874,barrier,gate,regular
345570397,highway,turning_circle,regular
345576521,highway,turning_circle,regular
345660751,barrier,gate,regular
345660751,bicycle,no,regular
349176547,highway,turning_circle,regular
